0,-0,20,0,-0
0.1,-0,20,0,-0
0.2,-0,20,0,-0
0.3,-0,20,0,-0
0.4,-0,20,0,-0
0.5,-0,20,0,-0
0.6,-0,20,0,-0
0.7,-0,20,0,-0
0.8,-0,20,0,-0
0.9,-0,20,0,-0
1,-0,20,0,-0
1.1,0.095557,20.01,0.002255,-0.002255
1.2,0.61756,20.07,0.0061305,-0.0061305
1.3,1.5365,20.22,0.010809,-0.010809
1.4,2.7454,20.486,0.015947,-0.015947
1.5,4.1607,20.888,0.021319,-0.021319
1.6,5.712,21.438,0.026758,-0.026758
1.7,7.333,22.143,0.032133,-0.032133
1.8,8.9548,23.002,0.037333,-0.037333
1.9,10.503,24.01,0.042266,-0.042266
2,11.898,25.153,0.046854,-0.046854
2.1,13.059,26.412,0.051031,-0.051031
2.2,13.912,27.76,0.054743,-0.054743
2.3,14.399,29.163,0.057949,-0.057949
2.4,14.489,30.585,0.060618,-0.060618
2.5,14.186,31.988,0.062738,-0.062738
2.6,13.537,33.339,0.064314,-0.064314
2.7,12.634,34.61,0.065374,-0.065374
2.8,11.61,35.788,0.065977,-0.065977
2.9,10.64,36.873,0.066223,-0.066223
3,9.932,37.885,0.066261,-0.066261
3.1,9.604,38.859,0.066261,-0.066261
3.2,9.3672,39.808,0.066261,-0.066261
3.3,9.1334,40.733,0.066261,-0.066261
3.4,8.9031,41.635,0.066261,-0.066261
3.5,8.6767,42.514,0.066261,-0.066261
3.6,8.4543,43.37,0.066261,-0.066261
3.7,8.2363,44.205,0.066261,-0.066261
3.8,8.0227,45.017,0.066261,-0.066261
3.9,7.8138,45.809,0.066261,-0.066261
4,7.6097,46.58,0.066261,-0.066261
4.1,7.4105,47.331,0.066261,-0.066261
4.2,7.2161,48.063,0.066261,-0.066261
4.3,7.0267,48.775,0.066261,-0.066261
4.4,6.8423,49.468,0.066261,-0.066261
4.5,6.6628,50.143,0.066261,-0.066261
4.6,6.4882,50.801,0.066261,-0.066261
4.7,6.3185,51.441,0.066261,-0.066261
4.8,6.1535,52.065,0.066261,-0.066261
4.9,5.9934,52.672,0.066261,-0.066261
5,5.8378,53.264,0.066261,-0.066261
5.1,5.6869,53.84,0.066261,-0.066261
5.2,5.5405,54.401,0.066261,-0.066261
5.3,5.3984,54.948,0.066261,-0.066261
5.4,5.2606,55.481,0.066261,-0.066261
5.5,5.127,56,0.066261,-0.066261
5.6,4.191,56.493,0.066261,-0.066261
5.7,4.2342,56.914,0.066261,-0.066261
5.8,4.2776,57.34,0.066261,-0.066261
5.9,4.3212,57.77,0.066261,-0.066261
6,4.3651,58.204,0.066261,-0.066261
6.1,4.4091,58.643,0.066261,-0.066261
6.2,4.4534,59.086,0.066261,-0.066261
6.3,4.4978,59.533,0.066261,-0.066261
6.4,4.5423,59.985,0.066261,-0.066261
6.5,4.587,60.442,0.066261,-0.066261
6.6,4.6318,60.903,0.066261,-0.066261
6.7,4.6767,61.368,0.066261,-0.066261
6.8,4.7216,61.838,0.066261,-0.066261
6.9,4.7667,62.313,0.066261,-0.066261
7,4.8117,62.792,0.066261,-0.066261
7.1,4.8567,63.275,0.066261,-0.066261
7.2,4.9017,63.763,0.066261,-0.066261
7.3,4.9467,64.255,0.066261,-0.066261
7.4,4.9916,64.752,0.066261,-0.066261
7.5,5.0364,65.254,0.066261,-0.066261
7.6,5.0811,65.76,0.066261,-0.066261
7.7,5.1256,66.27,0.066261,-0.066261
7.8,5.1699,66.785,0.066261,-0.066261
7.9,5.214,67.304,0.066261,-0.066261
8,5.2578,67.827,0.066261,-0.066261
8.1,5.3013,68.355,0.066261,-0.066261
8.2,5.2744,68.882,0.066223,-0.066223
8.3,4.9271,69.381,0.065977,-0.065977
8.4,4.2545,69.822,0.065374,-0.065374
8.5,3.3287,70.178,0.064314,-0.064314
8.6,2.2278,70.432,0.062738,-0.062738
8.7,1.0347,70.572,0.060618,-0.060618
8.8,-0.1669,70.596,0.057949,-0.057949
8.9,-1.2959,70.509,0.054743,-0.054743
9,-2.2791,70.323,0.051031,-0.051031
9.1,-3.0558,70.057,0.046854,-0.046854
9.2,-3.5819,69.734,0.042266,-0.042266
9.3,-3.8332,69.379,0.037333,-0.037333
9.4,-3.8076,69.021,0.032133,-0.032133
9.5,-3.5256,68.685,0.026758,-0.026758
9.6,-3.0298,68.391,0.021319,-0.021319
9.7,-2.3828,68.157,0.015947,-0.015947
9.8,-1.6648,67.991,0.010809,-0.010809
9.9,-0.96925,67.892,0.0061305,-0.0061305
10,-0.39897,67.847,0.002255,-0.002255
10.1,0.00013107,67.838,0,-0
10.2,-0,67.838,0,-0
10.3,-0,67.838,0,-0
10.4,-0,67.838,0,-0
10.5,-0,67.838,0,-0
10.6,-0,67.838,0,-0
10.7,-0,67.838,0,-0
10.8,-0,67.838,0,-0
10.9,-0,67.838,0,-0
11,-0,67.838,0,-0
11.1,-0,67.838,0,-0
11.2,-0,67.838,0,-0
11.3,-0,67.838,0,-0
11.4,-0,67.838,0,-0
11.5,-0,67.838,0,-0
11.6,-0,67.838,0,-0
11.7,-0,67.838,0,-0
11.8,-0,67.838,0,-0
11.9,-0,67.838,0,-0
12,-0,67.838,0,-0
12.1,-0,67.838,0,-0
12.2,-0,67.838,0,-0
12.3,-0,67.838,0,-0
12.4,-0,67.838,0,-0
12.5,-0,67.838,0,-0
12.6,-0,67.838,0,-0
12.7,-0,67.838,0,-0
12.8,-0,67.838,0,-0
12.9,-0,67.838,0,-0
13,-0,67.838,0,-0
13.1,-0,67.838,0,-0
13.2,-0,67.838,0,-0
13.3,-0,67.838,0,-0
13.4,-0,67.838,0,-0
13.5,-0,67.838,0,-0
13.6,-0,67.838,0,-0
13.7,-0,67.838,0,-0
13.8,-0,67.838,0,-0
13.9,-0,67.838,0,-0
14,-0,67.838,0,-0
